City: STOCKHOLM           , Zip: 11115, hash: 1115
City: HUNNEBOSTRAND       , Zip: 45692, hash: 5692
City: HUNNEBOSTRAND       , Zip: 45693, hash: 5693
City: HUNNEBOSTRAND       , Zip: 45694, hash: 5694
City: TANUMSHEDE          , Zip: 45730, hash: 5730
City: TANUMSHEDE          , Zip: 45731, hash: 5731
City: TANUMSHEDE          , Zip: 45732, hash: 5732
City: FJÄLLBACKA          , Zip: 45740, hash: 5740
City: FJÄLLBACKA          , Zip: 45741, hash: 5741
City: FJÄLLBACKA          , Zip: 45742, hash: 5742
City: FJÄLLBACKA          , Zip: 45743, hash: 5743
City: HAMBURGSUND         , Zip: 45745, hash: 5745
City: HAMBURGSUND         , Zip: 45746, hash: 5746
City: HAMBURGSUND         , Zip: 45747, hash: 5747
City: HAMBURGSUND         , Zip: 45748, hash: 5748
City: BULLAREN            , Zip: 45750, hash: 5750
City: BULLAREN            , Zip: 45751, hash: 5751
City: RABBALSHEDE         , Zip: 45755, hash: 5755
City: RABBALSHEDE         , Zip: 45756, hash: 5756
City: HÄLLEVADSHOLM       , Zip: 45760, hash: 5760
City: HÄLLEVADSHOLM       , Zip: 45761, hash: 5761
City: GREBBESTAD          , Zip: 45772, hash: 5772
City: HAVSTENSSUND        , Zip: 45773, hash: 5773
City: TANUMSHEDE          , Zip: 45791, hash: 5791
City: TANUMSHEDE          , Zip: 45793, hash: 5793
City: GREBBESTAD          , Zip: 45795, hash: 5795
City: LUR                 , Zip: 45796, hash: 5796
City: RESÖ                , Zip: 45797, hash: 5797
City: FÄRGELANDA          , Zip: 45830, hash: 5830
City: FÄRGELANDA          , Zip: 45831, hash: 5831
City: FÄRGELANDA          , Zip: 45832, hash: 5832
City: ÖDEBORG             , Zip: 45840, hash: 5840
City: HÖGSÄTER            , Zip: 45870, hash: 5870
City: FÄRGELANDA          , Zip: 45891, hash: 5891
City: FÄRGELANDA          , Zip: 45892, hash: 5892
City: FÄRGELANDA          , Zip: 45893, hash: 5893
City: STIGEN              , Zip: 45894, hash: 5894
City: HÖGSÄTER            , Zip: 45896, hash: 5896
City: HÖGSÄTER            , Zip: 45897, hash: 5897
City: LJUNGSKILE          , Zip: 45930, hash: 5930
City: LJUNGSKILE          , Zip: 45931, hash: 5931
City: LJUNGSKILE          , Zip: 45932, hash: 5932
City: LJUNGSKILE          , Zip: 45933, hash: 5933
City: LJUNGSKILE          , Zip: 45991, hash: 5991
City: LJUNGSKILE          , Zip: 45993, hash: 5993
City: LJUNGSKILE          , Zip: 45994, hash: 5994
City: NYGÅRD              , Zip: 46011, hash: 6011
City: PRÄSSEBO            , Zip: 46012, hash: 6012
City: TROLLHÄTTAN         , Zip: 46130, hash: 6130
City: TROLLHÄTTAN         , Zip: 46131, hash: 6131
City: TROLLHÄTTAN         , Zip: 46132, hash: 6132
City: TROLLHÄTTAN         , Zip: 46133, hash: 6133
City: TROLLHÄTTAN         , Zip: 46134, hash: 6134
City: TROLLHÄTTAN         , Zip: 46135, hash: 6135
City: TROLLHÄTTAN         , Zip: 46137, hash: 6137
City: TROLLHÄTTAN         , Zip: 46138, hash: 6138
City: TROLLHÄTTAN         , Zip: 46139, hash: 6139
City: TROLLHÄTTAN         , Zip: 46140, hash: 6140
City: TROLLHÄTTAN         , Zip: 46141, hash: 6141
City: TROLLHÄTTAN         , Zip: 46142, hash: 6142
City: TROLLHÄTTAN         , Zip: 46143, hash: 6143
City: TROLLHÄTTAN         , Zip: 46144, hash: 6144
City: TROLLHÄTTAN         , Zip: 46150, hash: 6150
City: TROLLHÄTTAN         , Zip: 46151, hash: 6151
City: TROLLHÄTTAN         , Zip: 46152, hash: 6152
City: TROLLHÄTTAN         , Zip: 46153, hash: 6153
City: TROLLHÄTTAN         , Zip: 46154, hash: 6154
City: TROLLHÄTTAN         , Zip: 46155, hash: 6155
City: TROLLHÄTTAN         , Zip: 46157, hash: 6157
City: TROLLHÄTTAN         , Zip: 46158, hash: 6158
City: TROLLHÄTTAN         , Zip: 46159, hash: 6159
City: TROLLHÄTTAN         , Zip: 46160, hash: 6160
City: TROLLHÄTTAN         , Zip: 46161, hash: 6161
City: TROLLHÄTTAN         , Zip: 46162, hash: 6162
City: TROLLHÄTTAN         , Zip: 46163, hash: 6163
City: TROLLHÄTTAN         , Zip: 46164, hash: 6164
City: TROLLHÄTTAN         , Zip: 46165, hash: 6165
City: TROLLHÄTTAN         , Zip: 46166, hash: 6166
City: TROLLHÄTTAN         , Zip: 46167, hash: 6167
City: TROLLHÄTTAN         , Zip: 46170, hash: 6170
City: TROLLHÄTTAN         , Zip: 46171, hash: 6171
City: TROLLHÄTTAN         , Zip: 46173, hash: 6173
City: SJUNTORP            , Zip: 46177, hash: 6177
City: SJUNTORP            , Zip: 46178, hash: 6178
City: UPPHÄRAD            , Zip: 46179, hash: 6179
City: TROLLHÄTTAN         , Zip: 46191, hash: 6191
City: TROLLHÄTTAN         , Zip: 46192, hash: 6192
City: VÄSTRA TUNHEM       , Zip: 46193, hash: 6193
City: TROLLHÄTTAN         , Zip: 46194, hash: 6194
City: TROLLHÄTTAN         , Zip: 46195, hash: 6195
City: SJUNTORP            , Zip: 46196, hash: 6196
City: SJUNTORP            , Zip: 46197, hash: 6197
City: TROLLHÄTTAN         , Zip: 46198, hash: 6198
City: UPPHÄRAD            , Zip: 46199, hash: 6199
City: VÄNERSBORG          , Zip: 46230, hash: 6230
City: VÄNERSBORG          , Zip: 46231, hash: 6231
City: VÄNERSBORG          , Zip: 46232, hash: 6232
City: VÄNERSBORG          , Zip: 46233, hash: 6233
City: VÄNERSBORG          , Zip: 46234, hash: 6234
City: VÄNERSBORG          , Zip: 46235, hash: 6235
City: VÄNERSBORG          , Zip: 46236, hash: 6236
City: VÄNERSBORG          , Zip: 46237, hash: 6237
City: VÄNERSBORG          , Zip: 46238, hash: 6238
City: VÄNERSBORG          , Zip: 46240, hash: 6240
City: VÄNERSBORG          , Zip: 46241, hash: 6241
City: VÄNERSBORG          , Zip: 46242, hash: 6242
City: VÄNERSBORG          , Zip: 46250, hash: 6250
City: VÄNERSBORG          , Zip: 46251, hash: 6251
City: VÄNERSBORG          , Zip: 46252, hash: 6252
City: VÄNERSBORG          , Zip: 46253, hash: 6253
City: VÄNERSBORG          , Zip: 46254, hash: 6254
City: VÄNERSBORG          , Zip: 46255, hash: 6255
City: VÄNERSBORG          , Zip: 46256, hash: 6256
City: VÄNERSBORG          , Zip: 46260, hash: 6260
City: VÄNERSBORG          , Zip: 46261, hash: 6261
City: VÄNERSBORG          , Zip: 46262, hash: 6262
City: FRÄNDEFORS          , Zip: 46269, hash: 6269
City: VÄNERSBORG          , Zip: 46291, hash: 6291
City: VÄNERSBORG          , Zip: 46293, hash: 6293
City: FRÄNDEFORS          , Zip: 46294, hash: 6294
City: FRÄNDEFORS          , Zip: 46295, hash: 6295
City: FRÄNDEFORS          , Zip: 46296, hash: 6296
City: FRÄNDEFORS          , Zip: 46297, hash: 6297
City: LILLA EDET          , Zip: 46330, hash: 6330
City: LILLA EDET          , Zip: 46331, hash: 6331
City: LILLA EDET          , Zip: 46332, hash: 6332
City: LILLA EDET          , Zip: 46333, hash: 6333
City: LILLA EDET          , Zip: 46334, hash: 6334
City: GÖTA                , Zip: 46335, hash: 6335
City: LÖDÖSE              , Zip: 46371, hash: 6371
City: HJÄRTUM             , Zip: 46375, hash: 6375
City: LILLA EDET          , Zip: 46391, hash: 6391
City: LILLA EDET          , Zip: 46392, hash: 6392
City: VÄSTERLANDA         , Zip: 46393, hash: 6393
City: LILLA EDET          , Zip: 46394, hash: 6394
City: LÖDÖSE              , Zip: 46395, hash: 6395
City: MELLERUD            , Zip: 46430, hash: 6430
City: MELLERUD            , Zip: 46431, hash: 6431
City: MELLERUD            , Zip: 46432, hash: 6432
City: MELLERUD            , Zip: 46433, hash: 6433
City: ÅSENSBRUK           , Zip: 46440, hash: 6440
City: DALS ROSTOCK        , Zip: 46450, hash: 6450
City: BRÅLANDA            , Zip: 46461, hash: 6461
City: BRÅLANDA            , Zip: 46462, hash: 6462
City: BRÅLANDA            , Zip: 46463, hash: 6463
City: BRÅLANDA            , Zip: 46464, hash: 6464
City: BRÅLANDA            , Zip: 46465, hash: 6465
City: MELLERUD            , Zip: 46466, hash: 6466
City: KÖPMANNEBRO         , Zip: 46471, hash: 6471
City: HÅVERUD             , Zip: 46472, hash: 6472
City: DALS ROSTOCK        , Zip: 46491, hash: 6491
City: MELLERUD            , Zip: 46492, hash: 6492
City: MELLERUD            , Zip: 46493, hash: 6493
City: MELLERUD            , Zip: 46494, hash: 6494
City: DALSKOG             , Zip: 46495, hash: 6495
City: NOSSEBRO            , Zip: 46530, hash: 6530
City: NOSSEBRO            , Zip: 46531, hash: 6531
City: NOSSEBRO            , Zip: 46591, hash: 6591
City: NOSSEBRO            , Zip: 46593, hash: 6593
City: NOSSEBRO            , Zip: 46594, hash: 6594
City: NOSSEBRO            , Zip: 46595, hash: 6595
City: NOSSEBRO            , Zip: 46596, hash: 6596
City: NOSSEBRO            , Zip: 46597, hash: 6597
City: NOSSEBRO            , Zip: 46598, hash: 6598
City: SOLLEBRUNN          , Zip: 46630, hash: 6630
City: SOLLEBRUNN          , Zip: 46631, hash: 6631
City: SOLLEBRUNN          , Zip: 46632, hash: 6632
City: SOLLEBRUNN          , Zip: 46633, hash: 6633
City: SOLLEBRUNN          , Zip: 46691, hash: 6691
City: SOLLEBRUNN          , Zip: 46692, hash: 6692
City: SOLLEBRUNN          , Zip: 46693, hash: 6693
City: SOLLEBRUNN          , Zip: 46694, hash: 6694
City: SOLLEBRUNN          , Zip: 46695, hash: 6695
City: GRÄSTORP            , Zip: 46730, hash: 6730
City: GRÄSTORP            , Zip: 46731, hash: 6731
City: GRÄSTORP            , Zip: 46732, hash: 6732
City: GRÄSTORP            , Zip: 46735, hash: 6735
City: GRÄSTORP            , Zip: 46740, hash: 6740
City: GRÄSTORP            , Zip: 46791, hash: 6791
City: GRÄSTORP            , Zip: 46792, hash: 6792
City: GRÄSTORP            , Zip: 46793, hash: 6793
City: GRÄSTORP            , Zip: 46794, hash: 6794
City: GRÄSTORP            , Zip: 46795, hash: 6795
City: GRÄSTORP            , Zip: 46796, hash: 6796
City: VARGÖN              , Zip: 46830, hash: 6830
City: VARGÖN              , Zip: 46831, hash: 6831
City: VARGÖN              , Zip: 46832, hash: 6832
City: VARGÖN              , Zip: 46833, hash: 6833
City: VARGÖN              , Zip: 46834, hash: 6834
City: VARGÖN              , Zip: 46890, hash: 6890
City: SKÄRHAMN            , Zip: 47130, hash: 7130
City: SKÄRHAMN            , Zip: 47131, hash: 7131
City: SKÄRHAMN            , Zip: 47132, hash: 7132
City: SKÄRHAMN            , Zip: 47133, hash: 7133
City: RÖNNÄNG             , Zip: 47141, hash: 7141
City: RÖNNÄNG             , Zip: 47142, hash: 7142
City: DYRÖN               , Zip: 47143, hash: 7143
City: ÅSTOL               , Zip: 47144, hash: 7144
City: KLÄDESHOLMEN        , Zip: 47151, hash: 7151
City: MYGGENÄS            , Zip: 47160, hash: 7160
City: MYGGENÄS            , Zip: 47161, hash: 7161
City: HÖVIKSNÄS           , Zip: 47162, hash: 7162
City: HÖVIKSNÄS           , Zip: 47170, hash: 7170
City: HAKENÄSET           , Zip: 47171, hash: 7171
City: HJÄLTEBY            , Zip: 47172, hash: 7172
City: HJÄLTEBY            , Zip: 47173, hash: 7173
City: HJÄLTEBY            , Zip: 47174, hash: 7174
City: HJÄLTEBY            , Zip: 47175, hash: 7175
City: KYRKESUND           , Zip: 47190, hash: 7190
City: KLÖVEDAL            , Zip: 47191, hash: 7191
City: KLÖVEDAL            , Zip: 47192, hash: 7192
City: KÅLLEKÄRR           , Zip: 47193, hash: 7193
City: KÅLLEKÄRR           , Zip: 47194, hash: 7194
City: SKÄRHAMN            , Zip: 47195, hash: 7195
City: BLEKET              , Zip: 47196, hash: 7196
City: RÖNNÄNG             , Zip: 47197, hash: 7197
City: FAGERFJÄLL          , Zip: 47198, hash: 7198
City: SVANESUND           , Zip: 47231, hash: 7231
City: SVANESUND           , Zip: 47232, hash: 7232
City: STILLINGSÖN         , Zip: 47291, hash: 7291
City: STILLINGSÖN         , Zip: 47292, hash: 7292
City: SVANESUND           , Zip: 47293, hash: 7293
City: SVANESUND           , Zip: 47294, hash: 7294
City: VAREKIL             , Zip: 47295, hash: 7295
City: VAREKIL             , Zip: 47296, hash: 7296
City: VAREKIL             , Zip: 47297, hash: 7297
City: HENÅN               , Zip: 47331, hash: 7331
City: HENÅN               , Zip: 47332, hash: 7332
City: HENÅN               , Zip: 47333, hash: 7333
City: HENÅN               , Zip: 47334, hash: 7334
City: HENÅN               , Zip: 47391, hash: 7391
City: HENÅN               , Zip: 47392, hash: 7392
City: HENÅN               , Zip: 47393, hash: 7393
City: HENÅN               , Zip: 47394, hash: 7394
City: HENÅN               , Zip: 47395, hash: 7395
City: HENÅN               , Zip: 47396, hash: 7396
City: HENÅN               , Zip: 47397, hash: 7397
City: HENÅN               , Zip: 47398, hash: 7398
City: HENÅN               , Zip: 47399, hash: 7399
City: ELLÖS               , Zip: 47431, hash: 7431
City: ELLÖS               , Zip: 47432, hash: 7432
City: MOLLÖSUND           , Zip: 47470, hash: 7470
City: GULLHOLMEN          , Zip: 47471, hash: 7471
City: KÄRINGÖN            , Zip: 47474, hash: 7474
City: ELLÖS               , Zip: 47491, hash: 7491
City: ELLÖS               , Zip: 47492, hash: 7492
City: ELLÖS               , Zip: 47493, hash: 7493
City: HÄLLEVIKSSTRAND     , Zip: 47494, hash: 7494
City: HÄLLEVIKSSTRAND     , Zip: 47495, hash: 7495
City: NÖSUND              , Zip: 47496, hash: 7496
City: ÖCKERÖ              , Zip: 47531, hash: 7531
City: ÖCKERÖ              , Zip: 47532, hash: 7532
City: GRÖTÖ               , Zip: 47535, hash: 7535
City: KALVSUND            , Zip: 47536, hash: 7536
City: BOHUS-BJÖRKÖ        , Zip: 47537, hash: 7537
City: HÖNÖ                , Zip: 47540, hash: 7540
City: HÖNÖ                , Zip: 47541, hash: 7541
City: HÖNÖ                , Zip: 47542, hash: 7542
City: FOTÖ                , Zip: 47545, hash: 7545
City: HÄLSÖ               , Zip: 47550, hash: 7550
City: KÄLLÖ-KNIPPLA       , Zip: 47551, hash: 7551
City: HYPPELN             , Zip: 47552, hash: 7552
City: RÖRÖ                , Zip: 47553, hash: 7553
City: BORÅS               , Zip: 50330, hash: 330
City: BORÅS               , Zip: 50331, hash: 331
City: BORÅS               , Zip: 50332, hash: 332
City: BORÅS               , Zip: 50333, hash: 333
City: BORÅS               , Zip: 50334, hash: 334
City: BORÅS               , Zip: 50335, hash: 335
City: BORÅS               , Zip: 50336, hash: 336
City: BORÅS               , Zip: 50337, hash: 337
City: BORÅS               , Zip: 50338, hash: 338
City: BORÅS               , Zip: 50342, hash: 342
City: BORÅS               , Zip: 50343, hash: 343
City: BORÅS               , Zip: 50430, hash: 430
City: BORÅS               , Zip: 50431, hash: 431
City: BORÅS               , Zip: 50432, hash: 432
City: BORÅS               , Zip: 50433, hash: 433
City: BORÅS               , Zip: 50434, hash: 434
City: BORÅS               , Zip: 50435, hash: 435
City: BORÅS               , Zip: 50437, hash: 437
City: BORÅS               , Zip: 50438, hash: 438
City: BORÅS               , Zip: 50439, hash: 439
City: BORÅS               , Zip: 50441, hash: 441
City: BORÅS               , Zip: 50443, hash: 443
City: BORÅS               , Zip: 50444, hash: 444
City: BORÅS               , Zip: 50445, hash: 445
City: BORÅS               , Zip: 50446, hash: 446
City: BORÅS               , Zip: 50447, hash: 447
City: BORÅS               , Zip: 50450, hash: 450
City: BORÅS               , Zip: 50451, hash: 451
City: BORÅS               , Zip: 50452, hash: 452
City: BORÅS               , Zip: 50453, hash: 453
City: BORÅS               , Zip: 50454, hash: 454
City: BORÅS               , Zip: 50455, hash: 455
City: BORÅS               , Zip: 50456, hash: 456
City: BORÅS               , Zip: 50457, hash: 457
City: BORÅS               , Zip: 50458, hash: 458
City: BORÅS               , Zip: 50460, hash: 460
City: BORÅS               , Zip: 50461, hash: 461
City: BORÅS               , Zip: 50462, hash: 462
City: BORÅS               , Zip: 50463, hash: 463
City: BORÅS               , Zip: 50464, hash: 464
City: BORÅS               , Zip: 50465, hash: 465
City: BORÅS               , Zip: 50466, hash: 466
City: BORÅS               , Zip: 50467, hash: 467
City: BORÅS               , Zip: 50468, hash: 468
City: BORÅS               , Zip: 50470, hash: 470
City: BORÅS               , Zip: 50471, hash: 471
City: BORÅS               , Zip: 50472, hash: 472
City: BORÅS               , Zip: 50475, hash: 475
City: SANDHULT            , Zip: 50478, hash: 478
City: BORÅS               , Zip: 50490, hash: 490
City: SANDHULT            , Zip: 50491, hash: 491
City: HEDARED             , Zip: 50492, hash: 492
City: BORÅS               , Zip: 50493, hash: 493
City: BORÅS               , Zip: 50494, hash: 494
City: BORÅS               , Zip: 50495, hash: 495
City: BREDARED            , Zip: 50496, hash: 496
City: BREDARED            , Zip: 50497, hash: 497
City: BORÅS               , Zip: 50630, hash: 630
City: BORÅS               , Zip: 50631, hash: 631
City: BORÅS               , Zip: 50632, hash: 632
City: BORÅS               , Zip: 50634, hash: 634
City: BORÅS               , Zip: 50635, hash: 635
City: BORÅS               , Zip: 50636, hash: 636
City: BORÅS               , Zip: 50637, hash: 637
City: BORÅS               , Zip: 50638, hash: 638
City: BORÅS               , Zip: 50639, hash: 639
City: BORÅS               , Zip: 50640, hash: 640
City: BORÅS               , Zip: 50641, hash: 641
City: BORÅS               , Zip: 50642, hash: 642
City: BORÅS               , Zip: 50643, hash: 643
City: BORÅS               , Zip: 50644, hash: 644
City: BORÅS               , Zip: 50646, hash: 646
City: BORÅS               , Zip: 50647, hash: 647
City: BORÅS               , Zip: 50648, hash: 648
City: BORÅS               , Zip: 50649, hash: 649
City: FRUFÄLLAN           , Zip: 50670, hash: 670
City: BRÄMHULT            , Zip: 50730, hash: 730
City: BRÄMHULT            , Zip: 50731, hash: 731
City: BRÄMHULT            , Zip: 50732, hash: 732
City: BRÄMHULT            , Zip: 50733, hash: 733
City: BRÄMHULT            , Zip: 50734, hash: 734
City: BORÅS               , Zip: 50740, hash: 740
City: BORÅS               , Zip: 50741, hash: 741
City: BORÅS               , Zip: 50742, hash: 742
City: BORÅS               , Zip: 50743, hash: 743
City: BORÅS               , Zip: 50744, hash: 744
City: BORÅS               , Zip: 50745, hash: 745
City: BORÅS               , Zip: 50750, hash: 750
City: BORÅS               , Zip: 50751, hash: 751
City: BORÅS               , Zip: 50752, hash: 752
City: BORÅS               , Zip: 50753, hash: 753
City: BORÅS               , Zip: 50760, hash: 760
City: BORÅS               , Zip: 50761, hash: 761
City: BORÅS               , Zip: 50762, hash: 762
City: BORÅS               , Zip: 50763, hash: 763
City: BORÅS               , Zip: 50764, hash: 764
City: BORÅS               , Zip: 50765, hash: 765
City: GÅNGHESTER          , Zip: 50770, hash: 770
City: GÅNGHESTER          , Zip: 50771, hash: 771
City: BRÄMHULT            , Zip: 50790, hash: 790
City: ÖRBY                , Zip: 51131, hash: 1131
City: KINNA               , Zip: 51141, hash: 1141
City: KINNAHULT           , Zip: 51142, hash: 1142
City: KINNA               , Zip: 51154, hash: 1154
City: KINNA               , Zip: 51155, hash: 1155
City: KINNA               , Zip: 51156, hash: 1156
City: KINNA               , Zip: 51157, hash: 1157
City: KINNA               , Zip: 51158, hash: 1158
City: KINNA               , Zip: 51159, hash: 1159
City: SKENE               , Zip: 51161, hash: 1161
City: SKENE               , Zip: 51162, hash: 1162
City: SKENE               , Zip: 51163, hash: 1163
City: HYSSNA              , Zip: 51168, hash: 1168
City: SÄTILA              , Zip: 51169, hash: 1169
City: RYDAL               , Zip: 51170, hash: 1170
City: FRITSLA             , Zip: 51171, hash: 1171
City: FRITSLA             , Zip: 51172, hash: 1172
City: FRITSLA             , Zip: 51173, hash: 1173
City: SKEPHULT            , Zip: 51174, hash: 1174
City: SKENE               , Zip: 51191, hash: 1191
City: ÖRBY                , Zip: 51192, hash: 1192
City: TORESTORP           , Zip: 51193, hash: 1193
City: ÄLEKULLA            , Zip: 51194, hash: 1194
City: ÖXABÄCK             , Zip: 51195, hash: 1195
City: BERGHEM             , Zip: 51196, hash: 1196
City: HAJOM               , Zip: 51197, hash: 1197
City: HYSSNA              , Zip: 51198, hash: 1198
City: SÄTILA              , Zip: 51199, hash: 1199
City: SVENLJUNGA          , Zip: 51250, hash: 1250
City: SVENLJUNGA          , Zip: 51251, hash: 1251
City: SVENLJUNGA          , Zip: 51252, hash: 1252
City: SVENLJUNGA          , Zip: 51253, hash: 1253
City: SVENLJUNGA          , Zip: 51254, hash: 1254
City: ÖVERLIDA            , Zip: 51260, hash: 1260
City: KALV                , Zip: 51261, hash: 1261
City: MÅRDAKLEV           , Zip: 51262, hash: 1262
City: ÖSTRA FRÖLUNDA      , Zip: 51263, hash: 1263
City: HOLSLJUNGA          , Zip: 51264, hash: 1264
City: MJÖBÄCK             , Zip: 51265, hash: 1265
City: HILLARED            , Zip: 51276, hash: 1276
City: SEXDREGA            , Zip: 51277, hash: 1277
City: HILLARED            , Zip: 51290, hash: 1290
City: SEXDREGA            , Zip: 51291, hash: 1291
City: SVENLJUNGA          , Zip: 51292, hash: 1292
City: SVENLJUNGA          , Zip: 51293, hash: 1293
City: SVENLJUNGA          , Zip: 51294, hash: 1294
City: HÅCKSVIK            , Zip: 51295, hash: 1295
City: FRISTAD             , Zip: 51332, hash: 1332
City: FRISTAD             , Zip: 51333, hash: 1333
City: FRISTAD             , Zip: 51334, hash: 1334
City: FRISTAD             , Zip: 51335, hash: 1335
City: SPARSÖR             , Zip: 51350, hash: 1350
City: BORGSTENA           , Zip: 51370, hash: 1370
City: FRISTAD             , Zip: 51391, hash: 1391
City: FRISTAD             , Zip: 51392, hash: 1392
City: FRISTAD             , Zip: 51393, hash: 1393
City: SPARSÖR             , Zip: 51394, hash: 1394
City: FRISTAD             , Zip: 51395, hash: 1395
City: FRISTAD             , Zip: 51396, hash: 1396
City: BORGSTENA           , Zip: 51397, hash: 1397
City: TRANEMO             , Zip: 51431, hash: 1431
City: TRANEMO             , Zip: 51432, hash: 1432
City: TRANEMO             , Zip: 51433, hash: 1433
City: TRANEMO             , Zip: 51434, hash: 1434
City: TRANEMO             , Zip: 51435, hash: 1435
City: LIMMARED            , Zip: 51440, hash: 1440
City: LIMMARED            , Zip: 51441, hash: 1441
City: LIMMARED            , Zip: 51442, hash: 1442
City: LÄNGHEM             , Zip: 51443, hash: 1443
City: LÄNGHEM             , Zip: 51444, hash: 1444
City: LIMMARED            , Zip: 51450, hash: 1450
City: LÄNGHEM             , Zip: 51452, hash: 1452
City: MÅNSTAD             , Zip: 51453, hash: 1453
City: NITTORP             , Zip: 51454, hash: 1454
City: LJUNGSARP           , Zip: 51455, hash: 1455
City: DALSTORP            , Zip: 51460, hash: 1460
City: DALSTORP            , Zip: 51461, hash: 1461
City: ÖLSREMMA            , Zip: 51462, hash: 1462
City: GRIMSÅS             , Zip: 51470, hash: 1470
City: TRANEMO             , Zip: 51491, hash: 1491
City: UDDEBO              , Zip: 51492, hash: 1492
City: AMBJÖRNARP          , Zip: 51493, hash: 1493
City: SJÖTOFTA            , Zip: 51494, hash: 1494
City: GRIMSÅS             , Zip: 51495, hash: 1495
City: VISKAFORS           , Zip: 51532, hash: 1532
City: VISKAFORS           , Zip: 51533, hash: 1533
City: VISKAFORS           , Zip: 51534, hash: 1534
City: VISKAFORS           , Zip: 51535, hash: 1535
City: SVANEHOLM           , Zip: 51560, hash: 1560
City: SVANEHOLM           , Zip: 51561, hash: 1561
City: RYDBOHOLM           , Zip: 51570, hash: 1570
City: VISKAFORS           , Zip: 51591, hash: 1591
City: KINNARUMMA          , Zip: 51592, hash: 1592
City: SEGLORA             , Zip: 51593, hash: 1593
City: DALSJÖFORS          , Zip: 51630, hash: 1630
City: DALSJÖFORS          , Zip: 51631, hash: 1631
City: DALSJÖFORS          , Zip: 51632, hash: 1632
City: DALSJÖFORS          , Zip: 51633, hash: 1633
City: DALSJÖFORS          , Zip: 51634, hash: 1634
City: APLARED             , Zip: 51650, hash: 1650
City: MÅLSRYD             , Zip: 51677, hash: 1677
City: DALSJÖFORS          , Zip: 51690, hash: 1690
City: DALSJÖFORS          , Zip: 51691, hash: 1691
City: ÄSPERED             , Zip: 51692, hash: 1692
City: RÅNGEDALA           , Zip: 51693, hash: 1693
City: DANNIKE             , Zip: 51694, hash: 1694
City: MÅLSRYD             , Zip: 51695, hash: 1695
City: APLARED             , Zip: 51696, hash: 1696
City: BOLLEBYGD           , Zip: 51733, hash: 1733
City: BOLLEBYGD           , Zip: 51734, hash: 1734
City: BOLLEBYGD           , Zip: 51735, hash: 1735
City: BOLLEBYGD           , Zip: 51736, hash: 1736
City: BOLLEBYGD           , Zip: 51737, hash: 1737
City: TÖLLSJÖ             , Zip: 51770, hash: 1770
City: OLSFORS             , Zip: 51771, hash: 1771
City: BOLLEBYGD           , Zip: 51791, hash: 1791
City: BOLLEBYGD           , Zip: 51792, hash: 1792
City: TÖLLSJÖ             , Zip: 51793, hash: 1793
City: TÖLLSJÖ             , Zip: 51794, hash: 1794
City: OLSFORS             , Zip: 51795, hash: 1795
City: HULTAFORS           , Zip: 51796, hash: 1796
City: SANDARED            , Zip: 51830, hash: 1830
City: SANDARED            , Zip: 51831, hash: 1831
City: SANDARED            , Zip: 51832, hash: 1832
City: SANDARED            , Zip: 51833, hash: 1833
City: SJÖMARKEN           , Zip: 51840, hash: 1840
City: SJÖMARKEN           , Zip: 51841, hash: 1841
City: SJÖMARKEN           , Zip: 51842, hash: 1842
City: SJÖMARKEN           , Zip: 51843, hash: 1843
City: SANDARED            , Zip: 51890, hash: 1890
City: SJÖMARKEN           , Zip: 51891, hash: 1891
City: HORRED              , Zip: 51930, hash: 1930
City: HORRED              , Zip: 51931, hash: 1931
City: HORRED              , Zip: 51990, hash: 1990
City: ISTORP              , Zip: 51991, hash: 1991
City: KUNGSÄTER           , Zip: 51992, hash: 1992
City: KUNGSÄTER           , Zip: 51993, hash: 1993
City: BJÖRKETORP          , Zip: 51994, hash: 1994
City: TOSTARED            , Zip: 51995, hash: 1995
City: FOTSKÄL             , Zip: 51996, hash: 1996
City: ÖXNEVALLA           , Zip: 51997, hash: 1997
City: GÄLLSTAD            , Zip: 52010, hash: 2010
City: VEGBY               , Zip: 52011, hash: 2011
City: BLIDSBERG           , Zip: 52024, hash: 2024
City: DALUM               , Zip: 52025, hash: 2025
City: TRÄDET              , Zip: 52026, hash: 2026
City: FALKÖPING           , Zip: 52130, hash: 2130
City: FALKÖPING           , Zip: 52131, hash: 2131
City: FALKÖPING           , Zip: 52132, hash: 2132
City: FALKÖPING           , Zip: 52133, hash: 2133
City: FALKÖPING           , Zip: 52134, hash: 2134
City: FALKÖPING           , Zip: 52135, hash: 2135
City: FALKÖPING           , Zip: 52136, hash: 2136
City: FALKÖPING           , Zip: 52140, hash: 2140
City: FALKÖPING           , Zip: 52141, hash: 2141
City: FALKÖPING           , Zip: 52142, hash: 2142
City: FALKÖPING           , Zip: 52143, hash: 2143
City: FALKÖPING           , Zip: 52144, hash: 2144
City: FALKÖPING           , Zip: 52145, hash: 2145
City: FLOBY               , Zip: 52151, hash: 2151
City: FLOBY               , Zip: 52152, hash: 2152
City: FLOBY               , Zip: 52153, hash: 2153
City: FLOBY               , Zip: 52154, hash: 2154
City: FLOBY               , Zip: 52155, hash: 2155
City: FLOBY               , Zip: 52156, hash: 2156
City: STENSTORP           , Zip: 52160, hash: 2160
City: STENSTORP           , Zip: 52161, hash: 2161
City: STENSTORP           , Zip: 52162, hash: 2162
City: STENSTORP           , Zip: 52163, hash: 2163
